Date mutation,Nature mutation,Valeur fonciere,Code postal,Code departement,Type de voie,Voie,Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,z_score
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,61.0,4.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,72.0,5.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,51.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,11310.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,43.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,43.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,43.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,61.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,41.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,43.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,43.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,43.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,43.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,61.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,41.0,2.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,63.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,74.0,5.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,61.0,4.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,72.0,5.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,73.0,5.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,51.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,72.0,5.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,51.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,51.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,0.0,0.0,Dépendance,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,51.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
01/03/2023,Vente,,93000,93,RUE,D ALESIA,53.0,3.0,Appartement,17969.0,
28/03/2023,Vente,,93000,93,RUE,ARAGO,83.0,4.0,Maison,584.0,
28/03/2023,Vente,,93000,93,RUE,ARAGO,83.0,4.0,Maison,287.0,
24/03/2023,Vente,,93000,93,RUE,JULES AUFFRET,74.0,4.0,Maison,310.0,
03/04/2023,Vente,,93000,93,RUE,GILBERT HANOT,75.0,3.0,Maison,230.0,
24/03/2023,Vente,,93000,93,RUE,DU LIEUTENANT LEBRUN,0.0,0.0,Dépendance,413.0,
24/03/2023,Vente,,93000,93,RUE,DU LIEUTENANT LEBRUN,98.0,4.0,Maison,413.0,
20/04/2023,Vente,,93000,93,RUE,MENDES DES CARMES,63.0,3.0,Maison,177.0,
18/04/2023,Vente,,93000,93,RUE,JEAN PIERRE TIMBAUD,67.0,3.0,Maison,186.0,
14/04/2023,Vente,,93000,93,RUE,GASTON CREPIN,158.0,6.0,Maison,328.0,
05/05/2023,Vente,,93000,93,RUE,DU MUGUET,101.0,5.0,Maison,291.0,
05/05/2023,Vente,,93000,93,RUE,DU MUGUET,0.0,0.0,Dépendance,291.0,
28/04/2023,Vente,,93000,93,RUE,MOREAU,0.0,0.0,Dépendance,300.0,
28/04/2023,Vente,,93000,93,RUE,MOREAU,89.0,4.0,Maison,300.0,
28/04/2023,Vente,,93000,93,RUE,MOREAU,0.0,0.0,Dépendance,300.0,
04/05/2023,Vente,,93000,93,RUE,PIERRE SEMARD,42.0,3.0,Maison,340.0,
24/04/2023,Vente,,93000,93,RUE,RENE CAMIER,95.0,5.0,Maison,114.0,
24/04/2023,Vente,,93000,93,RUE,RENE CAMIER,95.0,5.0,Maison,114.0,
16/05/2023,Vente,,93000,93,CHE,DE LA MADELEINE,102.0,4.0,Maison,291.0,
16/05/2023,Vente,,93000,93,CHE,DE LA MADELEINE,0.0,0.0,Dépendance,291.0,
16/05/2023,Vente,,93000,93,RUE,DE L INDUSTRIE,98.0,4.0,Appartement,3743.0,
16/05/2023,Vente,,93000,93,RUE,DE L INDUSTRIE,63.0,3.0,Appartement,3743.0,
16/05/2023,Vente,,93000,93,RUE,PROUDHON,77.0,3.0,Maison,310.0,
16/05/2023,Vente,,93000,93,RUE,PROUDHON,0.0,0.0,Dépendance,310.0,
15/05/2023,Vente,,93000,93,RUE,FONTAINE,60.0,2.0,Maison,236.0,
12/05/2023,Vente,,93000,93,RUE,VICTOR HUGO,95.0,5.0,Maison,538.0,
12/05/2023,Vente,,93000,93,RUE,VICTOR HUGO,0.0,0.0,Dépendance,538.0,
26/05/2023,Vente,,93000,93,RUE,DE PARIS,9592.0,0.0,Local industriel. commercial ou assimilé,630.0,
06/06/2023,Vente,,93000,93,CHE,DE LA MADELEINE,110.0,4.0,Maison,303.0,
07/06/2023,Vente,,93000,93,RUE,ROBESPIERRE,66.0,4.0,Maison,310.0,
10/05/2023,Vente,,93000,93,AV,HENRI BARBUSSE,4664.0,0.0,Local industriel. commercial ou assimilé,1493.0,
10/05/2023,Vente,,93000,93,AV,HENRI BARBUSSE,77.0,4.0,Maison,1493.0,
07/06/2023,Vente,,93000,93,RUE,DE LORRAINE,0.0,0.0,Dépendance,331.0,
07/06/2023,Vente,,93000,93,RUE,DE LORRAINE,100.0,5.0,Maison,331.0,
25/05/2023,Vente,,93000,93,RUE,MENDES DES CARMES,30.0,1.0,Appartement,322.0,
25/05/2023,Vente,,93000,93,RUE,MENDES DES CARMES,30.0,1.0,Appartement,322.0,
25/05/2023,Vente,,93000,93,RUE,MENDES DES CARMES,40.0,1.0,Appartement,322.0,
25/05/2023,Vente,,93000,93,RUE,MENDES DES CARMES,43.0,2.0,Maison,322.0,
17/05/2023,Vente,,93000,93,RUE,BOIS D AMOUR,171.0,9.0,Maison,659.0,
24/05/2023,Vente,,93000,93,RUE,MARCEL BROUCXAU,100.0,4.0,Maison,210.0,
01/06/2023,Vente,,93000,93,RUE,DE LA DEVIATION,900.0,0.0,Local industriel. commercial ou assimilé,1338.0,
08/06/2023,Vente,,93000,93,RUE,DE CHAMPAGNE,60.0,3.0,Maison,308.0,
08/06/2023,Vente,,93000,93,RUE,DE CHAMPAGNE,0.0,0.0,Dépendance,308.0,
14/06/2023,Vente,,93000,93,RUE,ALCIDE VELLARD,57.0,3.0,Maison,445.0,
16/06/2023,Vente,,93000,93,RUE,CHOUMERY,59.0,3.0,Maison,275.0,
27/06/2023,Vente,,93000,93,RUE,GILBERT HANOT,100.0,3.0,Maison,228.0,
23/06/2023,Vente,,93000,93,RUE,ALPES,0.0,0.0,Dépendance,309.0,
23/06/2023,Vente,,93000,93,RUE,ALPES,40.0,2.0,Maison,309.0,
04/07/2023,Vente,,93000,93,RUE,D ANJOU,58.0,3.0,Maison,345.0,
04/07/2023,Vente,,93000,93,RUE,D ANJOU,0.0,0.0,Dépendance,345.0,
19/06/2023,Vente,,93000,93,RUE,ROBESPIERRE,0.0,0.0,Dépendance,477.0,
19/06/2023,Vente,,93000,93,RUE,ROBESPIERRE,131.0,5.0,Maison,477.0,
27/06/2023,Vente,,93000,93,RUE,RABELAIS,70.0,4.0,Maison,341.0,
11/07/2023,Vente,,93000,93,RUE,JEAN GREMILLON,0.0,0.0,Dépendance,295.0,
11/07/2023,Vente,,93000,93,RUE,JEAN GREMILLON,62.0,4.0,Maison,295.0,
27/06/2023,Vente,,93000,93,RUE,DE L UNION,60.0,3.0,Maison,380.0,
27/06/2023,Vente,,93000,93,RUE,DE L UNION,80.0,2.0,Maison,380.0,
27/06/2023,Vente,,93000,93,RUE,DE L UNION,200.0,0.0,Local industriel. commercial ou assimilé,380.0,
26/07/2023,Vente,,93000,93,RUE,ALBERT EINSTEIN,65.0,0.0,Local industriel. commercial ou assimilé,2324.0,
28/07/2023,Vente,,93000,93,RUE,PIERRE CURIE,0.0,0.0,Dépendance,272.0,
28/07/2023,Vente,,93000,93,RUE,PIERRE CURIE,62.0,4.0,Maison,272.0,
28/07/2023,Vente,,93000,93,RUE,PIERRE CURIE,0.0,0.0,Dépendance,272.0,
21/06/2023,Vente,,93000,93,AV,DES LILAS,45.0,2.0,Maison,369.0,
21/06/2023,Vente,,93000,93,AV,DES LILAS,0.0,0.0,Dépendance,369.0,
21/06/2023,Vente,,93000,93,AV,DES LILAS,221.0,0.0,Local industriel. commercial ou assimilé,369.0,
31/07/2023,Vente,,93000,93,RUE,DES PEUPLIERS,67.0,4.0,Maison,249.0,
