Date mutation,Nature mutation,Valeur fonciere,Code postal,Code departement,Voie,Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,voie_ALL,voie_AV,voie_CHE,voie_RUE
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,43.0,2.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,43.0,2.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,61.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,41.0,2.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,43.0,2.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,43.0,2.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,43.0,2.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,43.0,2.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,61.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,41.0,2.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,74.0,5.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,74.0,5.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,74.0,5.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,63.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,74.0,5.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,61.0,4.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,72.0,5.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,0.0,0.0,Dépendance,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,73.0,5.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,51.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,72.0,5.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,51.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,51.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,0.0,0.0,Dépendance,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,51.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
01/03/2023,Vente,118800.00,93000,93,D ALESIA,53.0,3.0,Appartement,17969.0,False,False,False,True
28/03/2023,Vente,250000.00,93000,93,ARAGO,83.0,4.0,Maison,584.0,False,False,False,True
28/03/2023,Vente,250000.00,93000,93,ARAGO,83.0,4.0,Maison,287.0,False,False,False,True
24/03/2023,Vente,315000.00,93000,93,JULES AUFFRET,74.0,4.0,Maison,310.0,False,False,False,True
03/04/2023,Vente,610100.00,93000,93,GILBERT HANOT,75.0,3.0,Maison,230.0,False,False,False,True
24/03/2023,Vente,325000.00,93000,93,DU LIEUTENANT LEBRUN,0.0,0.0,Dépendance,413.0,False,False,False,True
24/03/2023,Vente,325000.00,93000,93,DU LIEUTENANT LEBRUN,98.0,4.0,Maison,413.0,False,False,False,True
20/04/2023,Vente,293000.00,93000,93,MENDES DES CARMES,63.0,3.0,Maison,177.0,False,False,False,True
18/04/2023,Vente,300000.00,93000,93,JEAN PIERRE TIMBAUD,67.0,3.0,Maison,186.0,False,False,False,True
14/04/2023,Vente,450000.00,93000,93,GASTON CREPIN,158.0,6.0,Maison,328.0,False,False,False,True
05/05/2023,Vente,250000.00,93000,93,DU MUGUET,101.0,5.0,Maison,291.0,False,False,False,True
05/05/2023,Vente,250000.00,93000,93,DU MUGUET,0.0,0.0,Dépendance,291.0,False,False,False,True
28/04/2023,Vente,275000.00,93000,93,MOREAU,0.0,0.0,Dépendance,300.0,False,False,False,True
28/04/2023,Vente,275000.00,93000,93,MOREAU,89.0,4.0,Maison,300.0,False,False,False,True
28/04/2023,Vente,275000.00,93000,93,MOREAU,0.0,0.0,Dépendance,300.0,False,False,False,True
04/05/2023,Vente,270000.00,93000,93,PIERRE SEMARD,42.0,3.0,Maison,340.0,False,False,False,True
24/04/2023,Vente,230000.00,93000,93,RENE CAMIER,95.0,5.0,Maison,114.0,False,False,False,True
24/04/2023,Vente,360000.00,93000,93,RENE CAMIER,95.0,5.0,Maison,114.0,False,False,False,True
16/05/2023,Vente,345000.00,93000,93,DE LA MADELEINE,102.0,4.0,Maison,291.0,False,False,True,False
16/05/2023,Vente,345000.00,93000,93,DE LA MADELEINE,0.0,0.0,Dépendance,291.0,False,False,True,False
16/05/2023,Vente,2600000.00,93000,93,DE L INDUSTRIE,98.0,4.0,Appartement,3743.0,False,False,False,True
16/05/2023,Vente,2600000.00,93000,93,DE L INDUSTRIE,63.0,3.0,Appartement,3743.0,False,False,False,True
16/05/2023,Vente,240000.00,93000,93,PROUDHON,77.0,3.0,Maison,310.0,False,False,False,True
16/05/2023,Vente,240000.00,93000,93,PROUDHON,0.0,0.0,Dépendance,310.0,False,False,False,True
15/05/2023,Vente,200000.00,93000,93,FONTAINE,60.0,2.0,Maison,236.0,False,False,False,True
12/05/2023,Vente,400000.00,93000,93,VICTOR HUGO,95.0,5.0,Maison,538.0,False,False,False,True
12/05/2023,Vente,400000.00,93000,93,VICTOR HUGO,0.0,0.0,Dépendance,538.0,False,False,False,True
26/05/2023,Vente,2595450.00,93000,93,DE PARIS,9592.0,0.0,Local industriel. commercial ou assimilé,630.0,False,False,False,True
06/06/2023,Vente,209450.00,93000,93,DE LA MADELEINE,110.0,4.0,Maison,303.0,False,False,True,False
07/06/2023,Vente,412000.00,93000,93,ROBESPIERRE,66.0,4.0,Maison,310.0,False,False,False,True
10/05/2023,Vente,1080000.00,93000,93,HENRI BARBUSSE,4664.0,0.0,Local industriel. commercial ou assimilé,1493.0,False,True,False,False
10/05/2023,Vente,1080000.00,93000,93,HENRI BARBUSSE,77.0,4.0,Maison,1493.0,False,True,False,False
07/06/2023,Vente,330000.00,93000,93,DE LORRAINE,0.0,0.0,Dépendance,331.0,False,False,False,True
07/06/2023,Vente,330000.00,93000,93,DE LORRAINE,100.0,5.0,Maison,331.0,False,False,False,True
25/05/2023,Vente,430000.00,93000,93,MENDES DES CARMES,30.0,1.0,Appartement,322.0,False,False,False,True
25/05/2023,Vente,430000.00,93000,93,MENDES DES CARMES,30.0,1.0,Appartement,322.0,False,False,False,True
25/05/2023,Vente,430000.00,93000,93,MENDES DES CARMES,40.0,1.0,Appartement,322.0,False,False,False,True
25/05/2023,Vente,430000.00,93000,93,MENDES DES CARMES,43.0,2.0,Maison,322.0,False,False,False,True
17/05/2023,Vente,470000.00,93000,93,BOIS D AMOUR,171.0,9.0,Maison,659.0,False,False,False,True
24/05/2023,Vente,335000.00,93000,93,MARCEL BROUCXAU,100.0,4.0,Maison,210.0,False,False,False,True
01/06/2023,Vente,2000000.00,93000,93,DE LA DEVIATION,900.0,0.0,Local industriel. commercial ou assimilé,1338.0,False,False,False,True
08/06/2023,Vente,106828.00,93000,93,DE CHAMPAGNE,60.0,3.0,Maison,308.0,False,False,False,True
08/06/2023,Vente,106828.00,93000,93,DE CHAMPAGNE,0.0,0.0,Dépendance,308.0,False,False,False,True
14/06/2023,Vente,300000.00,93000,93,ALCIDE VELLARD,57.0,3.0,Maison,445.0,False,False,False,True
16/06/2023,Vente,430000.00,93000,93,CHOUMERY,59.0,3.0,Maison,275.0,False,False,False,True
27/06/2023,Vente,361078.50,93000,93,GILBERT HANOT,100.0,3.0,Maison,228.0,False,False,False,True
23/06/2023,Vente,265000.00,93000,93,ALPES,0.0,0.0,Dépendance,309.0,False,False,False,True
23/06/2023,Vente,265000.00,93000,93,ALPES,40.0,2.0,Maison,309.0,False,False,False,True
04/07/2023,Vente,259000.00,93000,93,D ANJOU,58.0,3.0,Maison,345.0,False,False,False,True
04/07/2023,Vente,259000.00,93000,93,D ANJOU,0.0,0.0,Dépendance,345.0,False,False,False,True
19/06/2023,Vente,375000.00,93000,93,ROBESPIERRE,0.0,0.0,Dépendance,477.0,False,False,False,True
19/06/2023,Vente,375000.00,93000,93,ROBESPIERRE,131.0,5.0,Maison,477.0,False,False,False,True
27/06/2023,Vente,292500.00,93000,93,RABELAIS,70.0,4.0,Maison,341.0,False,False,False,True
11/07/2023,Vente,240000.00,93000,93,JEAN GREMILLON,0.0,0.0,Dépendance,295.0,False,False,False,True
11/07/2023,Vente,240000.00,93000,93,JEAN GREMILLON,62.0,4.0,Maison,295.0,False,False,False,True
27/06/2023,Vente,700000.00,93000,93,DE L UNION,60.0,3.0,Maison,380.0,False,False,False,True
27/06/2023,Vente,700000.00,93000,93,DE L UNION,80.0,2.0,Maison,380.0,False,False,False,True
27/06/2023,Vente,700000.00,93000,93,DE L UNION,200.0,0.0,Local industriel. commercial ou assimilé,380.0,False,False,False,True
26/07/2023,Vente,3223000.00,93000,93,ALBERT EINSTEIN,65.0,0.0,Local industriel. commercial ou assimilé,2324.0,False,False,False,True
28/07/2023,Vente,230000.00,93000,93,PIERRE CURIE,0.0,0.0,Dépendance,272.0,False,False,False,True
28/07/2023,Vente,230000.00,93000,93,PIERRE CURIE,62.0,4.0,Maison,272.0,False,False,False,True
28/07/2023,Vente,230000.00,93000,93,PIERRE CURIE,0.0,0.0,Dépendance,272.0,False,False,False,True
21/06/2023,Vente,415000.00,93000,93,DES LILAS,45.0,2.0,Maison,369.0,False,True,False,False
21/06/2023,Vente,415000.00,93000,93,DES LILAS,0.0,0.0,Dépendance,369.0,False,True,False,False
21/06/2023,Vente,415000.00,93000,93,DES LILAS,221.0,0.0,Local industriel. commercial ou assimilé,369.0,False,True,False,False
31/07/2023,Vente,348000.00,93000,93,DES PEUPLIERS,67.0,4.0,Maison,249.0,False,False,False,True
27/07/2023,Vente,263000.00,93000,93,PROUDHON,76.0,3.0,Maison,310.0,False,False,False,True
28/07/2023,Vente,198535.00,93000,93,GILBERT HANOT,46.0,2.0,Maison,236.0,False,False,False,True
01/08/2023,Vente,320000.00,93000,93,BOURGOGNE,76.0,5.0,Maison,358.0,False,False,False,True
03/08/2023,Vente,309000.00,93000,93,RENE CAMIER,57.0,3.0,Maison,257.0,False,False,False,True
21/07/2023,Vente,925050.00,93000,93,JEAN JAURES,37.0,2.0,Appartement,466.0,False,True,False,False
21/07/2023,Vente,925050.00,93000,93,JEAN JAURES,40.0,0.0,Local industriel. commercial ou assimilé,466.0,False,True,False,False
21/07/2023,Vente,925050.00,93000,93,JEAN JAURES,40.0,2.0,Appartement,466.0,False,True,False,False
21/07/2023,Vente,925050.00,93000,93,JEAN JAURES,40.0,2.0,Appartement,466.0,False,True,False,False
01/09/2023,Vente,370000.00,93000,93,DE LENINGRAD,0.0,0.0,Dépendance,380.0,False,False,False,True
01/09/2023,Vente,370000.00,93000,93,DE LENINGRAD,0.0,0.0,Dépendance,380.0,False,False,False,True
01/09/2023,Vente,370000.00,93000,93,DE LENINGRAD,77.0,4.0,Maison,380.0,False,False,False,True
07/09/2023,Vente,270000.00,93000,93,BOIS D AMOUR,46.0,3.0,Maison,307.0,False,False,False,True
07/09/2023,Vente,270000.00,93000,93,BOIS D AMOUR,0.0,0.0,Dépendance,307.0,False,False,False,True
02/08/2023,Vente,52847472.00,93000,93,EDOUARD RENARD,66.0,3.0,Appartement,2500.0,False,False,False,True
02/08/2023,Vente,52847472.00,93000,93,EDOUARD RENARD,20756.0,0.0,Local industriel. commercial ou assimilé,2500.0,False,False,False,True
02/08/2023,Vente,52847472.00,93000,93,EDOUARD RENARD,66.0,3.0,Appartement,2500.0,False,False,False,True
02/08/2023,Vente,52847472.00,93000,93,EDOUARD RENARD,66.0,3.0,Appartement,2500.0,False,False,False,True
29/08/2023,Vente,435000.00,93000,93,DE VARSOVIE,99.0,5.0,Maison,323.0,False,False,False,True
08/09/2023,Vente,360000.00,93000,93,VICTOR HUGO,91.0,4.0,Maison,255.0,False,False,False,True
14/09/2023,Vente,210000.00,93000,93,GALLIENI,67.0,3.0,Maison,244.0,False,False,False,True
04/10/2023,Vente,282000.00,93000,93,DE MOSCOU,72.0,4.0,Maison,285.0,False,False,False,True
26/09/2023,Vente,325000.00,93000,93,DU MUGUET,0.0,0.0,Dépendance,282.0,False,False,False,True
26/09/2023,Vente,325000.00,93000,93,DU MUGUET,125.0,5.0,Maison,282.0,False,False,False,True
18/09/2023,Vente,320000.00,93000,93,DE LENINGRAD,0.0,0.0,Dépendance,382.0,False,False,False,True
18/09/2023,Vente,320000.00,93000,93,DE LENINGRAD,80.0,3.0,Maison,382.0,False,False,False,True
28/09/2023,Vente,285000.00,93000,93,DE L INTERNATIONALE,28.0,2.0,Appartement,330.0,False,False,False,True
28/09/2023,Vente,285000.00,93000,93,DE L INTERNATIONALE,0.0,0.0,Dépendance,330.0,False,False,False,True
28/09/2023,Vente,285000.00,93000,93,DE L INTERNATIONALE,24.0,1.0,Appartement,330.0,False,False,False,True
28/09/2023,Vente,285000.00,93000,93,DE L INTERNATIONALE,24.0,1.0,Appartement,330.0,False,False,False,True
25/10/2023,Vente,250000.00,93000,93,BOURGOGNE,0.0,0.0,Dépendance,361.0,False,False,False,True
25/10/2023,Vente,250000.00,93000,93,BOURGOGNE,76.0,4.0,Maison,361.0,False,False,False,True
09/11/2023,Vente,300820.00,93000,93,ED VAILLANT,114.0,4.0,Maison,122.0,False,True,False,False
26/10/2023,Vente,240000.00,93000,93,DES SABLONS,48.0,1.0,Maison,160.0,False,False,False,True
26/10/2023,Vente,240000.00,93000,93,DES SABLONS,0.0,0.0,Dépendance,160.0,False,False,False,True
21/11/2023,Vente,350000.00,93000,93,FONTAINE,80.0,0.0,Local industriel. commercial ou assimilé,261.0,False,False,False,True
21/11/2023,Vente,350000.00,93000,93,FONTAINE,190.0,7.0,Maison,261.0,False,False,False,True
29/11/2023,Vente,295000.00,93000,93,GASTON CREPIN,103.0,4.0,Maison,288.0,False,False,False,True
28/11/2023,Vente,315000.00,93000,93,EUGENE VARLIN,80.0,4.0,Maison,300.0,False,False,False,True
13/12/2023,Vente,305000.00,93000,93,MOREAU,89.0,4.0,Maison,300.0,False,False,False,True
13/12/2023,Vente,305000.00,93000,93,MOREAU,0.0,0.0,Dépendance,300.0,False,False,False,True
13/12/2023,Vente,305000.00,93000,93,MOREAU,0.0,0.0,Dépendance,300.0,False,False,False,True
21/12/2023,Vente,240000.00,93000,93,DES COURTILLIERES,0.0,0.0,Dépendance,293.0,False,False,False,True
21/12/2023,Vente,240000.00,93000,93,DES COURTILLIERES,44.0,3.0,Maison,293.0,False,False,False,True
29/12/2023,Vente,425000.00,93000,93,ALCIDE VELLARD,60.0,4.0,Maison,890.0,False,False,False,True
12/12/2023,Vente,275000.00,93000,93,DE MOSCOU,52.0,2.0,Maison,103.0,False,False,False,True
12/12/2023,Vente,275000.00,93000,93,DE MOSCOU,0.0,0.0,Dépendance,103.0,False,False,False,True
29/12/2023,Vente,602000.00,93000,93,JEAN COQUELIN,68.0,4.0,Maison,356.0,False,False,False,True
29/12/2023,Vente,680000.00,93000,93,JEAN COQUELIN,62.0,4.0,Maison,307.0,False,False,False,True
29/12/2023,Vente,500000.00,93000,93,JEAN COQUELIN,68.0,4.0,Maison,340.0,False,False,False,True
29/12/2023,Vente,840000.00,93000,93,JEAN COQUELIN,68.0,4.0,Maison,398.0,False,False,False,True
29/12/2023,Vente,840000.00,93000,93,JEAN COQUELIN,0.0,0.0,Dépendance,398.0,False,False,False,True
29/12/2023,Vente,990000.00,93000,93,JEAN COQUELIN,0.0,0.0,Dépendance,385.0,False,False,False,True
29/12/2023,Vente,990000.00,93000,93,JEAN COQUELIN,0.0,0.0,Dépendance,385.0,False,False,False,True
29/12/2023,Vente,990000.00,93000,93,JEAN COQUELIN,68.0,6.0,Maison,385.0,False,False,False,True
29/12/2023,Vente,990000.00,93000,93,JEAN COQUELIN,40.0,2.0,Maison,385.0,False,False,False,True
